Name,CBO,NOC,WMC,RFC,SLOC,LCOM,DIT,change
net.sf.jabref.importer.fetcher.INSPIREBibtexFilterReader,4,0,4,38,57,56,0,yes
net.sf.jabref.importer.fetcher.INSPIREFetcher,27,0,7,20,65,85,0,yes
net.sf.jabref.importer.fetcher.ISBNtoBibTeXFetcher,24,0,5,18,70,80,0,no
net.sf.jabref.importer.fetcher.JSTORFetcher,25,0,9,22,98,88,0,no
net.sf.jabref.importer.fetcher.JSTORFetcher2,24,0,8,21,160,84,0,yes
net.sf.jabref.importer.fetcher.MedlineFetcher,25,0,7,20,151,89,0,no
net.sf.jabref.importer.fetcher.MedlineFetcher.SearchResult,1,0,1,14,13,75,0,no
net.sf.jabref.importer.fetcher.OAI2Fetcher,33,0,12,25,162,86,0,yes
net.sf.jabref.importer.fetcher.ScienceDirectFetcher,22,0,7,20,94,87,0,yes
net.sf.jabref.importer.fetcher.SpringerFetcher,15,0,6,19,97,80,0,yes
net.sf.jabref.importer.fileformat.BiblioscapeImporter,16,0,4,30,236,0,1,yes
net.sf.jabref.importer.fileformat.BibtexImporter,11,0,4,30,20,0,1,no
net.sf.jabref.importer.fileformat.BibtexImporterTest,10,0,5,18,68,0,0,no
net.sf.jabref.importer.fileformat.BibTeXMLHandler,8,0,7,38,63,61,0,yes
net.sf.jabref.importer.fileformat.BibteXMLImporter,18,0,4,30,46,75,1,yes
net.sf.jabref.importer.fileformat.BibtexParser,38,0,37,50,579,88,0,yes
net.sf.jabref.importer.fileformat.BibtexParserTest,18,0,72,85,735,0,0,no
net.sf.jabref.importer.fileformat.CopacImporter,14,0,5,31,98,80,1,yes
net.sf.jabref.importer.fileformat.CopacImporterTest,13,0,4,17,58,0,0,no
net.sf.jabref.importer.fileformat.EndnoteImporter,18,0,5,31,201,0,1,yes
net.sf.jabref.importer.fileformat.FieldContentParser,8,0,3,16,20,33,0,yes
net.sf.jabref.importer.fileformat.FieldContentParserTest,6,0,5,18,35,19,0,no
net.sf.jabref.importer.fileformat.FreeCiteImporter,34,0,4,30,138,75,1,yes
net.sf.jabref.importer.fileformat.ImportFormat,8,18,13,26,58,88,0,yes
net.sf.jabref.importer.fileformat.InspecImporter,16,0,4,30,98,0,1,yes
net.sf.jabref.importer.fileformat.IsiImporter,24,0,11,37,279,90,1,yes
net.sf.jabref.importer.fileformat.IsiImporterTest,15,0,20,33,331,95,0,yes
net.sf.jabref.importer.fileformat.JSONEntryParser,9,0,3,16,158,33,0,yes
net.sf.jabref.importer.fileformat.JSONEntryParserTest,4,0,2,15,46,0,0,no
net.sf.jabref.importer.fileformat.MedlineHandler,12,0,8,39,476,71,0,yes
net.sf.jabref.importer.fileformat.MedlineImporter,20,0,5,31,67,80,1,yes
net.sf.jabref.importer.fileformat.MedlinePlainImporter,20,0,4,30,200,0,1,yes
net.sf.jabref.importer.fileformat.MsBibImporter,12,0,4,30,30,0,1,yes
net.sf.jabref.importer.fileformat.OAI2ImportTest,13,0,8,21,123,56,0,no
net.sf.jabref.importer.fileformat.OvidImporter,17,0,5,31,166,80,1,yes
net.sf.jabref.importer.fileformat.PdfContentImporter,22,0,10,36,396,73,1,yes
net.sf.jabref.importer.fileformat.PdfXmpImporter,8,0,4,30,17,0,1,no
net.sf.jabref.importer.fileformat.RepecNepImporter,23,0,14,40,210,77,1,yes
net.sf.jabref.importer.fileformat.RisImporter,22,0,4,30,210,0,1,yes
net.sf.jabref.importer.fileformat.RISImporterTest,13,0,4,17,72,0,0,no
net.sf.jabref.importer.fileformat.SilverPlatterImporter,18,0,4,30,148,0,1,yes
net.sf.jabref.importer.fileformat.SixpackImporter,17,0,4,30,122,62,1,yes
net.sf.jabref.importer.GeneralFetcherTest,14,0,3,16,36,25,0,no
net.sf.jabref.importer.HandleDuplicateWarnings,6,0,2,15,16,0,0,no
net.sf.jabref.importer.HTMLConverter,12,0,5,18,613,67,0,yes
net.sf.jabref.importer.ImportCustomizationDialog,36,0,4,754,215,75,0,yes
net.sf.jabref.importer.ImportCustomizationDialog.ImportTableModel,9,0,5,35,39,60,0,yes
net.sf.jabref.importer.ImportDataTest,1,0,2,15,22,58,0,no
net.sf.jabref.importer.ImportFileFilter,4,0,5,21,23,50,0,no
net.sf.jabref.importer.ImportFormatReader,54,0,18,31,258,85,0,yes
net.sf.jabref.importer.ImportFormatReader.UnknownFormatImport,2,0,1,14,8,0,0,no
net.sf.jabref.importer.ImportFormats,13,0,2,15,75,0,0,yes
net.sf.jabref.importer.ImportFormats.getImportAction.ImportAction,19,0,2,38,47,0,1,yes
net.sf.jabref.importer.ImportInspectionCommandLine,9,0,4,17,36,50,0,no
net.sf.jabref.importer.ImportMenuItem,25,0,5,847,160,80,0,yes
net.sf.jabref.importer.ImportMenuItem.MyWorker,26,0,3,21,83,22,1,yes
net.sf.jabref.importer.OAI2Handler,7,0,6,37,75,63,0,no
net.sf.jabref.importer.OpenDatabaseAction,49,0,11,47,283,75,1,yes
net.sf.jabref.importer.OpenDatabaseAction.OpenItSwingHelper,5,0,2,15,13,0,0,yes
net.sf.jabref.importer.OpenDatabaseActionTest,12,0,8,21,53,70,0,no
net.sf.jabref.importer.OutputPrinterToNull,2,0,3,16,11,0,0,no
net.sf.jabref.importer.ParserResult,10,0,24,37,93,91,0,yes
net.sf.jabref.importer.TextAnalyzer,9,0,5,18,179,80,0,no
net.sf.jabref.importer.TextAnalyzer.Substring,3,0,4,17,17,37,0,no
net.sf.jabref.importer.UnlinkedFilesCrawler,9,0,3,16,46,50,0,no
net.sf.jabref.importer.UnlinkedPDFFileFilter,4,0,2,15,15,0,0,no
net.sf.jabref.importer.ZipFileChooser,25,0,3,753,130,66,0,yes
net.sf.jabref.importer.ZipFileChooser.ZipFileChooserTableModel,8,0,7,37,45,66,0,yes
net.sf.jabref.JabRef,77,0,9,22,579,69,0,yes
net.sf.jabref.JabRefCLI,9,0,30,43,174,56,0,no
net.sf.jabref.JabRefCLITest,3,0,3,16,24,0,0,no
net.sf.jabref.JabRefException,3,0,5,49,27,60,0,no
net.sf.jabref.JabRefExecutorService,13,0,8,21,90,66,0,no
net.sf.jabref.JabRefExecutorService.AutoCleanupRunnable,3,0,2,15,16,16,0,no
net.sf.jabref.JabRefMain,2,0,1,14,5,0,0,no
net.sf.jabref.JabRefPreferences,63,0,59,72,1083,97,0,yes
net.sf.jabref.JabRefPreferencesTest,5,0,4,17,26,25,0,no
net.sf.jabref.logic.AuthorListTest,3,0,1,14,15,0,0,no
net.sf.jabref.logic.autocompleter.AbstractAutoCompleter,10,4,8,21,69,77,0,no
net.sf.jabref.logic.autocompleter.AutoCompletePreferences,9,0,13,26,54,64,0,yes
net.sf.jabref.logic.autocompleter.AutoCompleter,3,1,6,6,8,0,0,no
net.sf.jabref.logic.autocompleter.AutoCompleterFactory,9,0,3,16,21,0,0,no
net.sf.jabref.logic.autocompleter.AutoCompleterFactoryTest,9,0,9,22,61,0,0,no
net.sf.jabref.logic.autocompleter.BibtexKeyAutoCompleter,4,0,4,25,23,0,1,no
net.sf.jabref.logic.autocompleter.BibtexKeyAutoCompleterTest,10,0,12,25,115,0,0,no
net.sf.jabref.logic.autocompleter.ContentAutoCompleters,14,0,4,21,39,75,1,yes
net.sf.jabref.logic.autocompleter.DefaultAutoCompleter,6,0,3,24,26,50,1,no
net.sf.jabref.logic.autocompleter.DefaultAutoCompleterTest,10,0,16,29,150,0,0,no
net.sf.jabref.logic.autocompleter.EntireFieldAutoCompleter,5,0,3,24,21,33,1,no
net.sf.jabref.logic.autocompleter.EntireFieldAutoCompleterTest,10,0,17,30,160,0,0,no
net.sf.jabref.logic.autocompleter.NameFieldAutoCompleter,11,0,8,29,110,70,1,no
net.sf.jabref.logic.autocompleter.NameFieldAutoCompleterTest,10,0,27,40,267,0,0,no
net.sf.jabref.logic.cleanup.DoiCleanup,9,0,3,16,41,66,0,no
net.sf.jabref.logic.cleanup.FieldFormatterCleanup,14,0,2,15,30,77,0,no
net.sf.jabref.logic.cleanup.FormatterCleanup,7,0,2,15,20,0,0,no
net.sf.jabref.logic.cleanup.RemoveFieldCleanup,7,0,2,15,16,0,0,no
net.sf.jabref.logic.config.SaveOrderConfig,6,0,5,18,75,40,0,no
net.sf.jabref.logic.config.SaveOrderConfig.SortCriterion,2,0,2,15,11,25,0,no
net.sf.jabref.logic.CustomEntryTypesManager,14,0,4,17,56,75,0,no
net.sf.jabref.logic.error.StreamEavesdropper,5,0,6,19,30,66,0,no
net.sf.jabref.logic.error.TeeStream,2,0,3,80,20,0,0,no
net.sf.jabref.logic.fetcher.ACS,9,0,1,14,20,0,0,no
net.sf.jabref.logic.fetcher.ACSTest,8,0,5,18,32,9,0,no
net.sf.jabref.logic.fetcher.ArXiv,16,0,1,14,42,0,0,no
net.sf.jabref.logic.fetcher.ArXivTest,7,0,5,18,29,9,0,no
net.sf.jabref.logic.fetcher.DoiResolution,12,0,1,14,38,0,0,no
net.sf.jabref.logic.fetcher.DoiResolutionTest,8,0,6,19,35,25,0,no
net.sf.jabref.logic.fetcher.GoogleScholar,11,0,1,14,30,0,0,no
net.sf.jabref.logic.fetcher.GoogleScholarTest,8,0,5,18,31,9,0,no
net.sf.jabref.logic.fetcher.ScienceDirect,9,0,2,15,49,33,0,no
net.sf.jabref.logic.fetcher.ScienceDirectTest,8,0,5,18,32,9,0,no
net.sf.jabref.logic.fetcher.SpringerLink,9,0,1,14,29,0,0,no
net.sf.jabref.logic.fetcher.SpringerLinkTest,7,0,5,18,30,9,0,no
net.sf.jabref.logic.FieldChange,2,0,5,18,24,60,0,no
net.sf.jabref.logic.formatter.BibtexFieldFormatters,5,0,0,13,6,0,0,no
net.sf.jabref.logic.formatter.bibtexfields.AuthorsFormatter,5,0,3,16,191,66,0,yes
net.sf.jabref.logic.formatter.bibtexfields.DateFormatter,5,0,3,16,29,0,0,no
net.sf.jabref.logic.formatter.bibtexfields.DateFormatterTest,2,0,23,36,116,0,0,no
net.sf.jabref.logic.formatter.bibtexfields.LatexFormatter,2,0,2,15,21,0,0,no
net.sf.jabref.logic.formatter.bibtexfields.LatexFormatterTest,1,0,1,14,11,0,0,no
net.sf.jabref.logic.formatter.bibtexfields.MonthFormatter,4,0,2,15,15,0,0,no
net.sf.jabref.logic.formatter.bibtexfields.PageNumbersFormatter,4,0,2,15,22,0,0,no
net.sf.jabref.logic.formatter.bibtexfields.PageNumbersFormatterTest,2,0,1,14,8,0,0,no
net.sf.jabref.logic.formatter.bibtexfields.SuperscriptFormatter,4,0,2,15,16,0,0,no
net.sf.jabref.logic.formatter.bibtexfields.UnitFormatter,5,0,3,16,104,94,0,yes
net.sf.jabref.logic.formatter.bibtexfields.UnitFormatterTest,1,0,1,14,8,0,0,no
net.sf.jabref.logic.formatter.casechanger.CaseKeeper,6,0,3,16,24,0,0,yes
net.sf.jabref.logic.formatter.casechanger.CaseKeeperList,1,0,2,15,979,90,0,no
net.sf.jabref.logic.formatter.casechanger.CaseKeeperTest,1,0,1,14,10,0,0,no
net.sf.jabref.logic.formatter.casechanger.LowerCaseChanger,7,0,2,15,12,0,0,no
net.sf.jabref.logic.formatter.casechanger.Title,10,0,5,18,25,40,0,no
net.sf.jabref.logic.formatter.casechanger.TitleCaseChanger,9,0,2,15,20,0,0,no
net.sf.jabref.logic.formatter.casechanger.TitleParser,8,0,4,17,52,25,0,no
net.sf.jabref.logic.formatter.casechanger.UpperCaseChanger,7,0,2,15,12,0,0,no
net.sf.jabref.logic.formatter.casechanger.UpperEachFirstCaseChanger,7,0,2,15,12,0,0,no
net.sf.jabref.logic.formatter.casechanger.UpperFirstCaseChanger,10,0,2,15,12,0,0,no
net.sf.jabref.logic.formatter.casechanger.Word,9,0,8,21,60,68,0,no
net.sf.jabref.logic.formatter.CaseChangers,7,0,0,13,8,0,0,no
net.sf.jabref.logic.formatter.CaseChangersTest,6,0,6,19,51,0,0,no
net.sf.jabref.logic.formatter.minifier.AuthorsMinifier,2,0,3,16,30,0,0,no
net.sf.jabref.logic.formatter.minifier.AuthorsMinifierTest,2,0,6,19,31,33,0,no
net.sf.jabref.logic.formatter.minifier.BooktitleMinifier,2,0,3,16,30,0,0,no
net.sf.jabref.logic.formatter.PageNumbersFormatterTest,2,0,12,25,51,66,0,no
net.sf.jabref.logic.formatter.SuperscriptFormatterTest,2,0,10,23,55,60,0,no
net.sf.jabref.logic.groups.GroupsUtil,10,0,3,16,52,0,0,yes
net.sf.jabref.logic.groups.GroupsUtilTest,12,0,3,16,32,0,0,yes
net.sf.jabref.logic.id.IdComparator,3,0,1,14,6,0,0,no
net.sf.jabref.logic.integrity.IntegrityCheck,12,0,2,15,131,50,0,yes
net.sf.jabref.logic.integrity.IntegrityCheck.AuthorNameChecker,6,0,1,14,11,0,0,no
net.sf.jabref.logic.integrity.IntegrityCheck.BracketChecker,6,0,1,14,19,0,0,no
net.sf.jabref.logic.integrity.IntegrityCheck.PagesChecker,8,0,1,14,19,50,0,no
net.sf.jabref.logic.integrity.IntegrityCheck.TitleChecker,9,0,1,14,20,0,0,no
net.sf.jabref.logic.integrity.IntegrityCheck.YearChecker,8,0,1,14,8,0,0,no
net.sf.jabref.logic.integrity.IntegrityCheckTest,10,0,8,21,72,0,0,yes
net.sf.jabref.logic.integrity.IntegrityMessage,3,0,5,18,23,40,0,no
net.sf.jabref.logic.io.MimeTypeDetector,3,0,2,15,18,50,0,no
net.sf.jabref.logic.io.MimeTypeDetectorTest,3,0,5,18,27,0,0,no
net.sf.jabref.logic.journals.Abbreviation,3,0,9,22,55,55,0,yes
net.sf.jabref.logic.journals.AbbreviationParser,15,0,5,18,49,50,0,no
net.sf.jabref.logic.journals.AbbreviationParserTest,4,0,1,14,7,0,0,no
net.sf.jabref.logic.journals.Abbreviations,7,0,2,15,38,40,0,yes
net.sf.jabref.logic.journals.AbbreviationsTest,6,0,3,16,28,0,0,no
net.sf.jabref.logic.journals.AbbreviationTest,2,0,5,18,34,0,0,no
net.sf.jabref.logic.journals.JournalAbbreviationRepository,13,0,11,24,88,70,0,yes
net.sf.jabref.logic.journals.JournalAbbreviationRepositoryTest,4,0,6,19,60,0,0,no
net.sf.jabref.logic.journals.ShippedJournalAbbreviationDuplicateTest,4,0,1,14,21,0,0,no
net.sf.jabref.logic.l10n.EncodingControl,14,0,2,27,36,0,0,no
net.sf.jabref.logic.l10n.Encodings,7,0,0,13,12,0,0,no
net.sf.jabref.logic.l10n.Languages,6,0,1,14,38,0,0,no
net.sf.jabref.logic.l10n.LanguagesTest,5,0,2,15,12,0,0,no
net.sf.jabref.logic.l10n.Localization,13,0,5,18,59,73,0,yes
net.sf.jabref.logic.l10n.LocalizationConsistencyTest,20,0,8,21,74,0,0,no
net.sf.jabref.logic.l10n.LocalizationEntry,5,0,9,22,43,44,0,no
net.sf.jabref.logic.l10n.LocalizationKey,2,0,4,17,15,0,0,no
net.sf.jabref.logic.l10n.LocalizationKeyParams,6,0,2,15,19,0,0,no
net.sf.jabref.logic.l10n.LocalizationKeyParamsTest,4,0,2,15,12,0,0,no
net.sf.jabref.logic.l10n.LocalizationKeyTest,1,0,1,14,8,0,0,no
net.sf.jabref.logic.l10n.LocalizationParser,21,0,6,19,123,0,0,no
net.sf.jabref.logic.l10n.LocalizationParser.JavaLocalizationEntryParser,9,0,1,14,62,33,0,no
net.sf.jabref.logic.l10n.LocalizationParserTest,7,0,3,16,22,0,0,no
net.sf.jabref.logic.l10n.LocalizationTest,5,0,7,20,45,71,0,no
net.sf.jabref.logic.l10n.PropertiesLocaleCompletenessTest,14,0,3,16,34,0,0,no
net.sf.jabref.logic.labelPattern.AbstractLabelPattern,5,2,8,21,28,62,0,yes
net.sf.jabref.logic.labelPattern.DatabaseLabelPattern,7,0,1,22,13,0,1,yes
net.sf.jabref.logic.labelPattern.GlobalLabelPattern,5,0,1,22,13,0,1,yes
net.sf.jabref.logic.labelPattern.LabelPatternUtil,26,0,32,45,799,94,0,yes
net.sf.jabref.logic.labelPattern.LabelPatternUtilTest,10,0,30,43,502,84,0,no
net.sf.jabref.logic.logging.Cache,5,0,7,20,43,65,0,no
net.sf.jabref.logic.logging.CacheableHandler,6,0,4,34,17,62,0,no
net.sf.jabref.logic.logging.CacheTest,1,0,1,14,12,0,0,no
net.sf.jabref.logic.mods.MODSDatabase,13,0,5,18,45,60,0,no
net.sf.jabref.logic.mods.MODSEntry,31,0,11,24,255,82,0,no
net.sf.jabref.logic.mods.PageNumbers,8,0,5,18,45,40,0,no
net.sf.jabref.logic.mods.PersonName,5,0,13,26,92,53,0,no
net.sf.jabref.logic.msbib.MSBibDatabase,18,0,7,20,78,57,0,yes
net.sf.jabref.logic.msbib.MSBibEntry,34,0,26,39,943,86,0,no
net.sf.jabref.logic.net.Cookie,9,0,6,19,87,70,0,yes
net.sf.jabref.logic.net.CookieHandlerImpl,12,0,2,20,53,0,0,yes
net.sf.jabref.logic.net.URLDownload,23,1,12,25,88,75,0,no
net.sf.jabref.logic.net.URLDownloadTest,8,0,4,17,33,0,0,no
net.sf.jabref.logic.preferences.LastFocusedTabPreferences,4,0,3,16,20,0,0,no
net.sf.jabref.logic.remote.client.RemoteListenerClient,10,0,1,14,28,0,0,no
net.sf.jabref.logic.remote.RemotePreferences,2,0,6,19,23,50,0,no
net.sf.jabref.logic.remote.RemoteTest,9,0,5,18,76,0,0,no
net.sf.jabref.logic.remote.RemoteUtil,0,0,1,14,5,0,0,no
net.sf.jabref.logic.remote.RemoteUtilTest,1,0,4,17,20,0,0,no
net.sf.jabref.logic.remote.server.RemoteListenerServer,11,0,3,16,41,46,0,no
net.sf.jabref.logic.remote.server.RemoteListenerServerLifecycle,10,0,7,20,44,57,0,no
net.sf.jabref.logic.remote.server.RemoteListenerServerThread,5,0,3,89,18,33,0,no
net.sf.jabref.logic.remote.shared.Protocol,8,0,4,17,43,55,0,no
net.sf.jabref.logic.search.ContainsAndRegexBasedSearchRuleDescriberTest,3,0,2,15,25,0,0,no
net.sf.jabref.logic.search.DatabaseSearcher,10,0,2,15,18,16,0,no
net.sf.jabref.logic.search.describer.ContainsAndRegexBasedSearchRuleDescriber,7,0,3,16,40,33,0,no
net.sf.jabref.logic.search.describer.GrammarBasedSearchRuleDescriber,5,0,2,15,77,16,0,no
net.sf.jabref.logic.search.describer.SearchDescribers,9,0,1,14,16,0,0,no
net.sf.jabref.logic.search.GrammarBasedSearchRuleDescriberTest,4,0,3,16,41,0,0,no
net.sf.jabref.logic.search.HitOrMissComparator,4,0,2,15,13,0,0,no
net.sf.jabref.logic.search.matchers.EverythingMatcher,2,0,1,14,7,100,0,no
net.sf.jabref.logic.search.matchers.SearchMatcher,2,0,1,14,7,100,0,no
net.sf.jabref.logic.search.rules.ContainBasedSearchRule,6,0,4,17,43,50,0,no
net.sf.jabref.logic.search.rules.ContainBasedSearchRuleTest,8,0,2,15,34,0,0,no
net.sf.jabref.logic.search.rules.GrammarBasedSearchRule,8,0,9,22,164,73,0,no
net.sf.jabref.logic.search.rules.GrammarBasedSearchRule.BibtexSearchVisitor,6,0,7,20,35,71,1,no
net.sf.jabref.logic.search.rules.GrammarBasedSearchRule.Comparator,8,0,3,16,49,22,0,no
net.sf.jabref.logic.search.rules.GrammarBasedSearchRule.ThrowingErrorListener,2,0,1,14,9,100,1,no
net.sf.jabref.logic.search.rules.InvertSearchRule,4,0,3,16,14,0,0,no
net.sf.jabref.logic.search.rules.MockSearchRule,3,0,3,16,16,33,0,no
net.sf.jabref.logic.search.rules.RegexBasedSearchRule,10,0,4,17,65,37,0,no
net.sf.jabref.logic.search.rules.SentenceAnalyzerTest,4,0,1,14,8,0,0,no
net.sf.jabref.logic.search.rules.sets.AndSearchRuleSet,4,0,1,16,12,0,1,no
net.sf.jabref.logic.search.rules.sets.OrSearchRuleSet,3,0,1,16,12,0,1,no
net.sf.jabref.logic.search.rules.sets.SearchRuleSet,4,2,2,15,15,0,0,no
net.sf.jabref.logic.search.rules.sets.SearchRuleSets,4,0,1,14,13,0,0,no
net.sf.jabref.logic.search.rules.sets.SearchRuleSetsTest,7,0,2,15,26,0,0,no
net.sf.jabref.logic.search.rules.util.SentenceAnalyzer,5,0,2,15,39,33,0,no
net.sf.jabref.logic.search.SearchQuery,9,0,10,23,50,64,0,no
net.sf.jabref.logic.search.SearchQueryHighlightObservable,9,0,7,20,49,50,0,no
net.sf.jabref.logic.search.SearchQueryHighlightObservableTest,4,0,1,14,18,0,0,no
net.sf.jabref.logic.search.SearchQueryLocalizer,4,0,3,16,23,0,0,no
net.sf.jabref.logic.search.SearchQueryTest,1,0,3,16,18,0,0,no
net.sf.jabref.logic.search.SearchRules,5,0,2,15,17,0,0,no
net.sf.jabref.logic.util.BuildInfo,5,0,3,16,20,50,0,no
net.sf.jabref.logic.util.BuildInfoTest,1,0,2,15,11,0,0,no
net.sf.jabref.logic.util.ConvertersTest,5,0,4,17,24,0,0,no
net.sf.jabref.logic.util.date.EasyDateFormat,6,0,2,15,13,50,0,no
net.sf.jabref.logic.util.DOI,10,0,5,18,56,76,0,yes
net.sf.jabref.logic.util.DOITest,3,0,11,24,73,0,0,no
net.sf.jabref.logic.util.io.FileBasedLock,4,0,4,17,31,0,0,no
net.sf.jabref.logic.util.io.FileFinder,24,0,11,24,229,0,0,yes
net.sf.jabref.logic.util.io.FileHistory,5,0,6,19,34,50,0,yes
net.sf.jabref.logic.util.io.FileHistoryTest,4,0,4,17,52,25,0,yes
net.sf.jabref.logic.util.io.FileNameCleaner,3,0,2,15,27,50,0,no
net.sf.jabref.logic.util.io.FileUtil,24,0,10,23,179,90,0,yes
net.sf.jabref.logic.util.io.FileUtilTest,8,0,11,24,62,0,0,no
net.sf.jabref.logic.util.io.URLUtil,10,0,2,15,46,50,0,yes
net.sf.jabref.logic.util.io.URLUtilTest,2,0,2,15,56,0,0,no
net.sf.jabref.logic.util.io.UtilFindFileTest,11,0,7,22,138,0,1,no
net.sf.jabref.logic.util.io.XMLUtil,11,0,1,14,17,0,0,no
net.sf.jabref.logic.util.OS,2,0,1,14,19,75,0,yes
net.sf.jabref.logic.util.strings.Converters,5,0,0,13,30,0,0,yes
net.sf.jabref.logic.util.strings.Converters.HTMLToLatexConverter,4,0,2,15,9,0,0,yes
net.sf.jabref.logic.util.strings.Converters.UnicodeToLatexConverter,4,0,2,15,10,0,0,yes
net.sf.jabref.logic.util.strings.QuotedStringTokenizer,2,0,4,17,44,40,0,no
net.sf.jabref.logic.util.strings.StringLengthComparator,2,0,1,14,11,0,0,no
net.sf.jabref.logic.util.strings.StringLengthComparatorTest,2,0,2,15,13,0,0,no
net.sf.jabref.logic.util.strings.StringUtil,10,0,21,34,278,95,0,yes
net.sf.jabref.logic.util.strings.StringUtilTest,6,0,17,30,143,88,0,yes
net.sf.jabref.logic.xmp.EncryptionNotSupportedException,1,0,1,49,5,0,0,no
net.sf.jabref.logic.xmp.XMPSchemaBibtex,27,0,22,35,193,92,1,yes
net.sf.jabref.logic.xmp.XMPUtil,44,0,20,33,588,0,0,yes
net.sf.jabref.MetaData,35,0,20,33,251,85,0,yes
net.sf.jabref.migrations.FileLinksUpgradeWarning,27,0,6,19,125,54,0,yes
net.sf.jabref.migrations.PreferencesMigrations,5,0,3,16,93,0,0,no
net.sf.jabref.migrations.VersionHandling,13,0,2,15,143,100,0,no
net.sf.jabref.migrations.VersionHandling.Version0_1,7,0,3,16,69,0,0,no
net.sf.jabref.migrations.VersionHandling.Version2_3,8,0,1,14,39,0,0,no
net.sf.jabref.model.database.BibDatabase,29,0,40,53,339,89,0,yes
net.sf.jabref.model.database.BibDatabases,7,0,2,15,13,0,0,no
net.sf.jabref.model.database.BibDatabaseTypeDetection,12,0,7,20,42,95,0,no
net.sf.jabref.model.database.BibDatabaseTypeDetectionTest,9,0,11,24,87,0,0,no
net.sf.jabref.model.database.DatabaseChangeEvent,3,0,4,17,23,50,0,no
net.sf.jabref.model.database.EntrySorter,10,0,7,20,79,51,0,no
net.sf.jabref.model.database.KeyCollisionException,1,0,4,53,14,0,0,no
net.sf.jabref.model.entry.AuthorList,8,0,26,39,658,93,0,no
net.sf.jabref.model.entry.AuthorList.Author,4,0,14,27,169,55,0,no
net.sf.jabref.model.entry.BibEntry,33,1,40,53,327,91,0,yes
net.sf.jabref.model.entry.BibLatexEntryType,9,34,9,22,45,66,0,no
net.sf.jabref.model.entry.BibLatexEntryTypes,7,0,1,14,643,97,0,no
net.sf.jabref.model.entry.BibtexEntryTests,11,0,10,23,137,0,0,no
net.sf.jabref.model.entry.BibtexEntryType,9,19,9,22,37,66,0,no
net.sf.jabref.model.entry.BibtexEntryTypes,7,0,1,14,150,93,0,no
net.sf.jabref.model.entry.BibtexString,3,0,12,25,79,68,0,no
net.sf.jabref.model.entry.BibtexStringTest,4,0,1,14,23,0,0,no
net.sf.jabref.model.entry.CanonicalBibEntryTest,4,0,2,15,21,0,0,no
net.sf.jabref.model.entry.CanonicalBibtexEntry,11,0,1,14,25,0,0,no
net.sf.jabref.model.entry.CustomEntryType,11,0,12,25,69,79,0,no
net.sf.jabref.model.entry.EntryConverter,6,0,0,13,22,0,0,no
net.sf.jabref.model.entry.EntryUtil,5,0,4,17,48,75,0,no
net.sf.jabref.model.entry.EntryUtilTest,3,0,2,15,16,0,0,no
net.sf.jabref.model.entry.IdGenerator,2,0,2,15,17,25,0,no
net.sf.jabref.model.entry.IdGeneratorTest,3,0,1,14,10,0,0,no
net.sf.jabref.model.entry.IEEETranEntryTypes,4,0,0,13,60,0,0,no
net.sf.jabref.model.entry.MonthUtil,7,0,4,17,83,37,0,no
net.sf.jabref.model.entry.MonthUtil.Month,1,1,2,15,19,50,0,no
net.sf.jabref.model.entry.MonthUtil.UnknownMonth,1,0,2,17,8,0,1,no
net.sf.jabref.model.entry.MonthUtilTest,2,0,1,14,66,0,0,no
net.sf.jabref.model.entry.UnknownEntryType,5,0,9,22,46,77,0,no
net.sf.jabref.model.entry.YearUtil,5,0,2,15,45,50,0,no
net.sf.jabref.model.entry.YearUtil.Year,0,0,2,15,28,0,0,no
net.sf.jabref.model.entry.YearUtilTest,6,0,1,14,29,0,0,no
net.sf.jabref.openoffice.AdvancedCiteDialog,20,0,5,18,80,72,0,no
net.sf.jabref.openoffice.AutoDetectPaths,31,0,13,31,323,75,1,yes
net.sf.jabref.openoffice.CitationManager,28,0,3,16,203,46,0,yes
net.sf.jabref.openoffice.CitationManager.CitEntry,4,0,3,16,37,50,0,yes
net.sf.jabref.openoffice.CitationManager.CitEntryFormat,4,0,3,16,23,0,0,yes
net.sf.jabref.openoffice.CitationManager.SingleCitDialog,19,0,2,15,57,41,0,yes
net.sf.jabref.openoffice.CitationManager.TableClickListener,5,0,1,23,11,0,0,no
net.sf.jabref.openoffice.ComparableMark,2,0,4,17,22,37,0,yes
net.sf.jabref.openoffice.ConnectionLostException,1,0,1,50,5,0,0,no
net.sf.jabref.openoffice.OOBibBase,48,0,45,58,1038,91,0,yes
net.sf.jabref.openoffice.OOBibStyle,32,0,39,52,550,94,0,yes
net.sf.jabref.openoffice.OOPreFormatter,7,0,1,14,307,0,0,yes
net.sf.jabref.openoffice.OOUtil,19,0,9,22,186,88,0,yes
net.sf.jabref.openoffice.OpenOfficePanel,83,0,32,50,829,93,1,yes
net.sf.jabref.openoffice.OpenOfficePanel.OOPanel,7,0,4,26,16,0,2,yes
net.sf.jabref.openoffice.sorting.AuthorYearTitleComparator,3,0,1,14,17,0,0,no
net.sf.jabref.openoffice.sorting.YearAuthorTitleComparator,3,0,1,14,17,0,0,no
net.sf.jabref.openoffice.StyleSelectDialog,63,0,13,26,443,86,0,yes
net.sf.jabref.openoffice.StyleSelectDialog.EntrySelectionListener,9,0,1,14,17,0,0,no
