name,CBO,NOC,WMC,RFC,SLOC,DIT,LCOM,Change
maven-artifact-src-test-java-org-apache-maven-artifact-versioning-DefaultArtifactVersionTest-DefaultArtifactVersionTest.java,6,0,12,25,164,1,0,no
maven-artifact-src-main-java-org-apache-maven-artifact-versioning-InvalidVersionSpecificationException-InvalidVersionSpecificationException.java,1,0,1,45,8,0,0,no
maven-compat-src-main-java-org-apache-maven-artifact-versioning-ManagedVersionMap-ManagedVersionMap.java,4,0,2,84,27,0,0,no
maven-artifact-src-main-java-org-apache-maven-artifact-versioning-OverConstrainedVersionException-OverConstrainedVersionException.java,3,0,2,70,15,2,0,no
maven-artifact-src-main-java-org-apache-maven-artifact-versioning-Restriction-Restriction.java,5,0,9,22,140,0,55,no
maven-artifact-src-main-java-org-apache-maven-artifact-versioning-VersionRange-VersionRange.java,13,0,17,30,430,0,38,yes
maven-artifact-src-test-java-org-apache-maven-artifact-versioning-VersionRangeTest-VersionRangeTest.java,9,0,10,23,619,1,82,no
maven-core-src-main-java-org-apache-maven-bridge-MavenRepositorySystem-MavenRepositorySystem.java,32,0,41,55,571,0,96,yes
maven-core-src-main-java-org-apache-maven-BuildAbort-BuildAbort.java,1,0,2,46,12,0,0,no
maven-core-src-main-java-org-apache-maven-BuildFailureException-BuildFailureException.java,1,2,2,46,12,0,0,no
maven-builder-support-src-main-java-org-apache-maven-building-DefaultProblem-DefaultProblem.java,6,0,9,22,95,0,75,no
maven-builder-support-src-main-java-org-apache-maven-building-DefaultProblemCollector-DefaultProblemCollector.java,8,0,4,17,26,0,37,no
maven-builder-support-src-test-java-org-apache-maven-building-DefaultProblemCollectorTest-DefaultProblemCollectorTest.java,5,0,2,15,39,0,0,no
maven-builder-support-src-test-java-org-apache-maven-building-DefaultProblemTest-DefaultProblemTest.java,4,0,7,20,82,0,0,no
maven-builder-support-src-main-java-org-apache-maven-building-FileSource-FileSource.java,7,2,5,18,33,0,19,yes
maven-builder-support-src-test-java-org-apache-maven-building-FileSourceTest-FileSourceTest.java,7,0,4,17,56,0,0,yes
maven-builder-support-src-main-java-org-apache-maven-building-ProblemCollectorFactory-ProblemCollectorFactory.java,3,0,1,14,7,0,0,no
maven-builder-support-src-test-java-org-apache-maven-building-ProblemCollectorFactoryTest-ProblemCollectorFactoryTest.java,6,0,1,14,13,0,0,no
maven-builder-support-src-main-java-org-apache-maven-building-StringSource-StringSource.java,6,2,6,19,35,0,58,no
maven-builder-support-src-test-java-org-apache-maven-building-StringSourceTest-StringSourceTest.java,4,0,3,16,44,0,0,yes
maven-builder-support-src-main-java-org-apache-maven-building-UrlSource-UrlSource.java,6,2,5,18,33,0,19,yes
maven-builder-support-src-test-java-org-apache-maven-building-UrlSourceTest-UrlSourceTest.java,9,0,3,16,50,0,0,yes
maven-core-src-main-java-org-apache-maven-classrealm-ArtifactClassRealmConstituent-ArtifactClassRealmConstituent.java,3,0,8,21,38,0,0,no
maven-core-src-main-java-org-apache-maven-classrealm-DefaultClassRealmManager-DefaultClassRealmManager.java,27,0,18,31,265,0,86,yes
maven-core-src-main-java-org-apache-maven-classrealm-DefaultClassRealmRequest-DefaultClassRealmRequest.java,4,0,7,20,42,0,71,no
maven-embedder-src-main-java-org-apache-maven-cli-CLIManager-CLIManager.java,7,1,4,17,161,0,73,yes
maven-embedder-src-main-java-org-apache-maven-cli-CLIReportingUtils-CLIReportingUtils.java,15,0,7,20,133,0,83,yes
maven-embedder-src-test-java-org-apache-maven-cli-CLIReportingUtilsTest-CLIReportingUtilsTest.java,1,0,1,14,16,1,0,no
maven-embedder-src-main-java-org-apache-maven-cli-CliRequest-CliRequest.java,6,0,13,26,67,0,89,no
maven-embedder-src-main-java-org-apache-maven-cli-configuration-SettingsXmlConfigurationProcessor-SettingsXmlConfigurationProcessor.java,22,0,4,17,176,0,87,no
maven-embedder-src-main-java-org-apache-maven-cli-event-DefaultEventSpyContext-DefaultEventSpyContext.java,3,0,1,14,9,0,0,yes
maven-embedder-src-main-java-org-apache-maven-cli-event-ExecutionEventLogger-ExecutionEventLogger.java,21,0,19,49,261,1,67,yes
maven-embedder-src-main-java-org-apache-maven-cli-internal-BootstrapCoreExtensionManager-BootstrapCoreExtensionManager.java,14,0,5,18,76,0,60,yes
maven-embedder-src-main-java-org-apache-maven-cli-logging-BaseSlf4jConfiguration-BaseSlf4jConfiguration.java,2,4,2,15,13,0,0,no
maven-embedder-src-main-java-org-apache-maven-cli-logging-impl-Log4j2Configuration-Log4j2Configuration.java,4,0,2,17,26,1,0,no
maven-embedder-src-main-java-org-apache-maven-cli-logging-impl-LogbackConfiguration-LogbackConfiguration.java,2,0,2,17,26,1,0,no
maven-embedder-src-main-java-org-apache-maven-cli-logging-impl-Slf4jSimpleConfiguration-Slf4jSimpleConfiguration.java,6,0,2,17,28,1,0,no
maven-embedder-src-main-java-org-apache-maven-cli-logging-impl-UnsupportedSlf4jBindingConfiguration-UnsupportedSlf4jBindingConfiguration.java,7,0,2,17,29,1,16,no
