Name,CBO,NOC,WMC,RFC,SLOC,LCOM,DIT,change
com.logicaldoc.gui.frontend.client.workflow.WorkflowDesigner,24,0,7,20,118,82,1,no
com.logicaldoc.gui.frontend.client.workflow.WorkflowDetailsDialog,18,0,8,21,422,81,1,yes
com.logicaldoc.gui.frontend.client.workflow.WorkflowHistoryDialog,11,0,5,18,195,77,1,yes
com.logicaldoc.gui.frontend.client.workflow.WorkflowPortlet,9,0,2,15,121,50,1,yes
com.logicaldoc.gui.frontend.client.workflow.WorkflowSettings,4,0,1,14,59,0,1,no
com.logicaldoc.gui.frontend.client.workflow.WorkflowToolstrip,13,0,4,17,339,51,1,no
com.logicaldoc.gui.frontend.client.workflow.WorkflowTriggersPanel,6,0,4,17,185,80,1,no
com.logicaldoc.gui.frontend.client.workflow.WorkflowUploader,7,0,2,15,77,56,1,no
com.logicaldoc.gui.login.client.ChangePassword,7,0,1,14,92,25,1,yes
com.logicaldoc.gui.login.client.Login,8,0,5,18,55,73,0,no
com.logicaldoc.gui.login.client.LoginPanel,19,1,10,23,358,78,1,yes
com.logicaldoc.gui.login.client.MobileLoginPanel,2,0,3,26,11,0,2,no
com.logicaldoc.gui.login.client.ResetPassword,6,0,1,14,59,33,1,yes
com.logicaldoc.gui.setup.client.Setup,18,0,7,20,292,75,0,no
com.logicaldoc.gui.setup.client.SetupInfo,1,0,28,41,100,93,0,no
com.logicaldoc.i18n.DetectDuplicates,16,0,1,14,35,0,0,no
com.logicaldoc.i18n.I18N,14,0,8,21,50,0,0,no
com.logicaldoc.i18n.OrderedProperties,10,0,2,89,37,0,0,no
com.logicaldoc.i18n.PurifyRB,22,0,3,16,90,0,0,no
com.logicaldoc.util.Base64Coder,5,0,12,25,128,93,0,no
com.logicaldoc.util.charset.CharsetDetector,55,0,14,27,227,85,0,no
com.logicaldoc.util.charset.CharsetMatch,11,0,9,22,76,82,0,no
com.logicaldoc.util.charset.CharsetRecog_2022,0,3,1,17,99,0,1,no
com.logicaldoc.util.charset.CharsetRecog_2022.CharsetRecog_2022CN,2,0,2,19,20,50,2,no
com.logicaldoc.util.charset.CharsetRecog_2022.CharsetRecog_2022JP,2,0,2,19,21,50,2,no
com.logicaldoc.util.charset.CharsetRecog_2022.CharsetRecog_2022KR,2,0,2,19,10,50,2,no
com.logicaldoc.util.charset.CharsetRecog_mbcs,5,4,3,19,317,0,1,no
com.logicaldoc.util.charset.CharsetRecog_mbcs.CharsetRecog_big5,3,0,4,23,45,75,2,no
com.logicaldoc.util.charset.CharsetRecog_mbcs.CharsetRecog_euc,2,2,1,20,86,0,2,no
com.logicaldoc.util.charset.CharsetRecog_mbcs.CharsetRecog_euc.CharsetRecog_euc_jp,2,0,3,23,22,66,3,no
com.logicaldoc.util.charset.CharsetRecog_mbcs.CharsetRecog_euc.CharsetRecog_euc_kr,2,0,3,23,22,66,3,no
com.logicaldoc.util.charset.CharsetRecog_mbcs.CharsetRecog_gb_18030,3,0,4,23,60,75,2,no
com.logicaldoc.util.charset.CharsetRecog_mbcs.CharsetRecog_sjis,3,0,4,23,39,75,2,no
com.logicaldoc.util.charset.CharsetRecog_mbcs.iteratedChar,1,0,2,15,22,30,0,no
com.logicaldoc.util.charset.CharsetRecog_sbcs,3,12,4,20,1083,75,1,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_1,1,10,1,21,40,100,2,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_1_da,2,0,2,23,16,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_1_de,2,0,2,23,16,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_1_en,2,0,2,23,16,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_1_es,2,0,2,23,16,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_1_fr,2,0,2,23,16,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_1_it,2,0,2,23,16,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_1_nl,2,0,2,23,16,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_1_no,2,0,2,23,16,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_1_pt,2,0,2,23,16,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_1_sv,2,0,2,23,16,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_2,1,4,1,21,40,100,2,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_2_cs,2,0,2,23,16,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_2_hu,2,0,2,23,16,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_2_pl,2,0,2,23,16,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_2_ro,2,0,2,23,16,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_5,1,1,1,21,40,100,2,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_5_ru,2,0,2,23,16,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_6,1,1,1,21,40,100,2,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_6_ar,2,0,2,23,16,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_7,1,1,1,21,40,100,2,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_7_el,2,0,2,23,16,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_8,1,2,1,21,40,100,2,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_8_he,2,0,2,23,16,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_8_I_he,2,0,3,24,20,66,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_9,1,1,1,21,40,100,2,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_8859_9_tr,2,0,2,23,16,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_IBM420_ar,4,2,6,26,81,83,2,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_IBM420_ar_ltr,2,0,2,28,19,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_IBM420_ar_rtl,2,0,2,28,19,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_IBM424_he,1,2,1,21,24,100,2,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_IBM424_he_ltr,2,0,2,23,16,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_IBM424_he_rtl,2,0,2,23,16,50,3,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_KOI8_R,2,0,3,23,54,66,2,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_windows_1251,2,0,3,23,54,66,2,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.CharsetRecog_windows_1256,2,0,3,23,54,66,2,no
com.logicaldoc.util.charset.CharsetRecog_sbcs.NGramParser,1,0,7,20,90,73,0,no
com.logicaldoc.util.charset.CharsetRecog_Unicode,2,3,2,18,102,0,1,no
com.logicaldoc.util.charset.CharsetRecog_Unicode.CharsetRecog_UTF_16_BE,2,0,2,20,14,0,2,no
com.logicaldoc.util.charset.CharsetRecog_Unicode.CharsetRecog_UTF_16_LE,2,0,2,20,18,0,2,no
com.logicaldoc.util.charset.CharsetRecog_Unicode.CharsetRecog_UTF_32,2,2,3,21,39,0,2,no
com.logicaldoc.util.charset.CharsetRecog_Unicode.CharsetRecog_UTF_32_BE,1,0,2,23,11,0,3,no
com.logicaldoc.util.charset.CharsetRecog_Unicode.CharsetRecog_UTF_32_LE,1,0,2,23,11,0,3,no
com.logicaldoc.util.charset.CharsetRecog_UTF8,2,0,2,18,67,0,1,no
com.logicaldoc.util.charset.CharsetRecognizer,2,5,3,16,8,0,0,no
com.logicaldoc.util.charset.CharSetTest,6,0,2,15,14,0,0,no
com.logicaldoc.util.concurrency.NamedThreadFactory,6,0,2,15,12,25,0,no
com.logicaldoc.util.config.ContextConfigurator,8,0,13,26,127,38,0,no
com.logicaldoc.util.config.ContextConfiguratorTest,4,0,3,16,14,33,0,no
com.logicaldoc.util.config.ContextProperties,17,0,18,107,172,77,1,yes
com.logicaldoc.util.config.LoggingConfigurator,10,0,12,25,147,25,0,no
com.logicaldoc.util.config.LoggingConfiguratorTest,3,0,3,16,13,0,0,no
com.logicaldoc.util.config.OrderedProperties,7,1,2,89,15,100,0,no
com.logicaldoc.util.config.WebConfigurator,7,0,16,51,299,0,1,no
com.logicaldoc.util.config.WebConfiguratorTest,4,0,4,17,20,25,0,no
com.logicaldoc.util.config.XMLBean,13,1,22,35,211,71,0,yes
com.logicaldoc.util.Context,13,0,15,28,98,73,0,no
com.logicaldoc.util.crypt.CryptUtil,18,0,11,24,176,68,0,yes
com.logicaldoc.util.crypt.CryptUtil.EncryptionException,0,0,1,45,5,100,0,no
com.logicaldoc.util.crypt.CryptUtilTest,6,0,3,16,23,0,0,no
com.logicaldoc.util.csv.CSVFile,0,2,7,20,28,75,0,no
com.logicaldoc.util.csv.CSVFileReader,9,0,7,27,73,28,1,no
com.logicaldoc.util.csv.CSVFileWriter,7,0,8,28,46,0,1,no
com.logicaldoc.util.dbinit.DBInit,16,1,16,29,126,75,0,no
com.logicaldoc.util.dbinit.DBInitTest,5,0,3,16,18,33,1,no
com.logicaldoc.util.Dummy,7,0,1,14,8,0,0,yes
com.logicaldoc.util.Encodings,9,0,2,15,16,0,0,no
com.logicaldoc.util.event.SystemEvent,2,0,3,16,12,33,0,no
com.logicaldoc.util.exec.Exec,23,0,5,18,120,40,0,no
com.logicaldoc.util.exec.Exec.CallableProcess,3,0,2,15,8,0,0,no
com.logicaldoc.util.exec.JavaLauncher,14,0,5,18,91,30,0,no
com.logicaldoc.util.exec.PrivilegedRunner,15,0,9,22,77,88,0,no
com.logicaldoc.util.exec.StreamEater,8,0,2,15,23,0,0,no
com.logicaldoc.util.exec.StreamGobbler,10,0,2,88,21,25,0,no
com.logicaldoc.util.exec.WinUtil,6,0,2,15,18,50,0,no
com.logicaldoc.util.exec.Worker,3,0,3,89,17,33,0,no
com.logicaldoc.util.HtmlColor,7,0,3,16,44,66,0,no
com.logicaldoc.util.http.EasyX509TrustManager,4,0,3,16,12,0,0,no
com.logicaldoc.util.http.FileBodyCounter,6,0,4,17,28,62,1,no
com.logicaldoc.util.http.HttpUpload,11,0,11,24,87,76,0,no
com.logicaldoc.util.http.HttpUtil,9,0,6,19,88,0,0,no
com.logicaldoc.util.io.FileUtil,43,0,25,38,400,84,0,no
com.logicaldoc.util.io.FileUtilTest,3,0,3,16,11,0,0,no
com.logicaldoc.util.io.IOUtil,9,0,3,16,39,66,0,no
com.logicaldoc.util.io.JarUtil,15,0,3,16,62,33,0,no
com.logicaldoc.util.io.NetUtil,5,0,1,14,30,0,0,no
com.logicaldoc.util.io.ResourceUtil,14,0,2,15,29,0,0,no
com.logicaldoc.util.io.ZipUtil,19,0,9,22,124,0,0,yes
com.logicaldoc.util.io.ZipUtilTest,6,0,4,17,32,0,0,yes
com.logicaldoc.util.LocaleUtil,3,0,1,14,17,0,0,no
com.logicaldoc.util.MimeType,5,0,3,16,24,66,0,no
com.logicaldoc.util.plugin.DefaultPluginRegistry,9,0,1,28,28,0,1,no
com.logicaldoc.util.plugin.LogicalDOCPlugin,16,5,16,29,86,85,1,no
com.logicaldoc.util.plugin.PluginRegistry,23,1,14,27,175,88,0,no
com.logicaldoc.util.security.GpwData,4,0,4,17,28,37,0,no
com.logicaldoc.util.security.GpwDataInit1,1,0,1,14,394,0,0,no
com.logicaldoc.util.security.GpwDataInit2,1,0,1,14,388,0,0,no
com.logicaldoc.util.security.PasswordGenerator,7,0,3,16,64,66,0,no
com.logicaldoc.util.security.PasswordGeneratorTest,4,0,1,14,10,0,0,no
com.logicaldoc.util.security.StringEncrypter,13,0,5,18,78,60,0,yes
com.logicaldoc.util.security.StringEncrypter.EncryptionException,0,0,1,45,4,0,0,no
com.logicaldoc.util.SnippetStripper,1,0,1,14,15,0,0,no
com.logicaldoc.util.SoftwareVersion,5,0,4,17,39,50,0,no
com.logicaldoc.util.spring.PropertiesPlaceHolder,11,0,3,16,51,66,1,no
com.logicaldoc.util.sql.SqlUtil,1,0,2,15,10,0,0,no
com.logicaldoc.util.StringUtil,14,0,7,20,84,0,0,no
com.logicaldoc.util.StringUtilTest,5,0,1,14,17,0,0,no
com.logicaldoc.util.TagUtil,7,0,2,15,40,50,0,no
com.logicaldoc.util.TagUtilTest,2,0,1,14,15,0,0,no
com.logicaldoc.util.time.TimeDiff,10,0,4,17,55,0,0,no
com.logicaldoc.web.AbstractWebappTCase,22,5,7,20,95,71,0,no
com.logicaldoc.web.ApplicationListener,22,0,5,18,128,50,0,yes
com.logicaldoc.web.ConvertPdf,18,0,3,16,46,75,1,no
com.logicaldoc.web.data.AttributeOptionsDataServlet,13,0,1,14,49,50,1,no
com.logicaldoc.web.data.AttributeSetsDataServlet,15,0,1,14,51,50,1,no
com.logicaldoc.web.data.BookmarksDataServlet,16,0,1,14,58,50,1,no
com.logicaldoc.web.data.ContactsDataServlet,13,0,1,14,45,50,1,no
com.logicaldoc.web.data.DeletedDocsDataServlet,23,0,1,14,104,50,1,no
com.logicaldoc.web.data.DocumentAliasesDataServlet,18,0,1,14,55,50,1,no
com.logicaldoc.web.data.DocumentHistoryDataServlet,23,0,1,14,76,50,1,no
com.logicaldoc.web.data.DocumentsDataServlet,35,0,1,14,303,50,1,yes
com.logicaldoc.web.data.EventsDataServlet,11,0,1,14,69,50,1,yes
com.logicaldoc.web.data.FeedMessageDataServlet,15,0,1,14,43,50,1,no
com.logicaldoc.web.data.FolderAliasesDataServlet,17,0,1,14,49,50,1,no
com.logicaldoc.web.data.FolderHistoryDataServlet,17,0,1,14,48,50,1,no
com.logicaldoc.web.data.FoldersDataServlet,20,0,1,14,99,50,1,yes
com.logicaldoc.web.data.GarbageDataServlet,18,0,1,14,53,50,1,no
com.logicaldoc.web.data.GroupsDataServlet,15,0,1,14,43,50,1,no
com.logicaldoc.web.data.LanguagesDataServlet,19,0,1,14,60,50,1,no
com.logicaldoc.web.data.LinksDataServlet,14,0,1,14,60,50,1,no
com.logicaldoc.web.data.LockedDocsDataServlet,23,0,1,14,106,50,1,no
com.logicaldoc.web.data.MenuesDataServlet,12,0,1,14,42,50,1,no
com.logicaldoc.web.data.MessagesDataServlet,16,0,1,14,55,50,1,no
com.logicaldoc.web.data.NotesDataServlet,14,0,1,14,64,50,1,no
com.logicaldoc.web.data.ParsersDataServlet,17,0,1,14,45,50,1,no
com.logicaldoc.web.data.RightsDataServlet,24,0,3,16,117,83,1,yes
com.logicaldoc.web.data.SessionsDataServlet,16,0,1,14,54,50,1,yes
com.logicaldoc.web.data.TagsDataServlet,22,0,1,14,62,50,1,no
com.logicaldoc.web.data.TasksDataServlet,18,0,1,14,65,50,1,no
com.logicaldoc.web.data.TemplatesDataServlet,20,0,1,14,68,50,1,yes
com.logicaldoc.web.data.UserHistoryDataServlet,16,0,1,14,41,50,1,no
com.logicaldoc.web.data.UsersDataServlet,20,0,1,14,121,50,1,yes
com.logicaldoc.web.data.VersionsDataServlet,21,0,1,14,67,50,1,no
com.logicaldoc.web.DocumentResourceUpload,23,0,3,16,63,72,1,no
com.logicaldoc.web.DownloadServlet,21,0,2,15,82,50,1,no
com.logicaldoc.web.ExportZip,22,0,3,16,84,83,1,no
com.logicaldoc.web.GarbageCollector,1,0,1,14,5,0,0,no
com.logicaldoc.web.LogDownload,22,0,3,16,107,83,1,no
com.logicaldoc.web.PswRecovery,24,0,3,16,89,83,1,yes
com.logicaldoc.web.service.AttributeSetServiceImpl,32,0,7,20,220,64,1,no
com.logicaldoc.web.service.ContactServiceImpl,20,0,5,18,143,60,1,no
com.logicaldoc.web.service.DocumentServiceImpl,95,0,51,64,1363,66,1,yes
com.logicaldoc.web.service.DocumentServiceImplTest,27,0,17,37,248,74,1,yes
com.logicaldoc.web.service.FolderServiceImpl,50,0,27,40,715,64,1,yes
com.logicaldoc.web.service.FolderServiceImplTest,11,0,8,28,105,18,1,no
com.logicaldoc.web.service.InfoServiceImpl,40,0,5,18,198,70,1,yes
com.logicaldoc.web.service.LoginServiceImpl,30,0,3,16,81,66,1,no
com.logicaldoc.web.service.MessageServiceImpl,27,0,7,20,164,64,1,yes
com.logicaldoc.web.service.SearchEngineServiceImpl,23,0,7,20,133,50,1,yes
com.logicaldoc.web.service.SearchServiceImpl,37,0,7,20,238,64,1,yes
com.logicaldoc.web.service.SecurityServiceImpl,68,0,25,38,644,72,1,yes
com.logicaldoc.web.service.SecurityServiceImplTest,19,0,13,33,140,48,1,no
com.logicaldoc.web.service.SettingServiceImpl,34,0,13,26,297,73,1,yes
com.logicaldoc.web.service.SettingServiceImplTest,8,0,5,25,48,19,1,no
com.logicaldoc.web.service.SetupServiceImpl,23,0,6,19,167,66,1,no
com.logicaldoc.web.service.SystemServiceImpl,52,0,14,27,596,64,1,yes
com.logicaldoc.web.service.TagServiceImpl,17,0,6,19,53,91,1,no
com.logicaldoc.web.service.TagServiceImpl.TagCloudComparatorName,2,0,1,14,4,0,0,no
com.logicaldoc.web.service.TemplateServiceImpl,27,0,3,16,136,66,1,yes
com.logicaldoc.web.service.TemplateServiceImplTest,9,0,4,24,41,37,1,no
com.logicaldoc.web.stat.ChartDrawingSupplier,3,0,2,15,22,50,1,no
com.logicaldoc.web.stat.StatChartServlet,17,0,1,14,65,50,1,no
com.logicaldoc.web.ThumbnailServlet,20,0,3,16,78,66,1,no
com.logicaldoc.web.TicketDownload,29,0,4,17,104,87,1,yes
com.logicaldoc.web.UploadServlet,23,0,12,25,202,76,1,yes
com.logicaldoc.web.util.AuthenticationUtil,7,0,2,15,47,25,0,no
com.logicaldoc.web.util.BaseURL,3,0,5,18,32,80,0,no
com.logicaldoc.web.util.HTMLLayout,5,0,11,24,136,85,1,no
com.logicaldoc.web.util.ServiceUtil,15,0,7,20,51,78,0,no
com.logicaldoc.web.util.ServletUtil,55,0,11,24,397,87,0,no
com.logicaldoc.web.util.ServletUtil.Range,0,0,1,14,12,0,0,no
com.logicaldoc.web.util.VirtualHostHelper,5,0,7,20,102,81,0,no
com.logicaldoc.web.WebappTestbench,6,0,1,14,28,0,0,no
com.logicaldoc.webdav.context.AbstractExportContext,4,1,7,20,31,75,0,no
com.logicaldoc.webdav.context.ExportContextImpl,15,0,10,30,99,70,1,no
com.logicaldoc.webdav.context.ImportContextImpl,9,0,17,30,85,81,0,no
com.logicaldoc.webdav.exception.DavResourceIOException,1,0,1,50,6,100,0,no
com.logicaldoc.webdav.exception.DavResourceNotFoundException,1,0,1,50,6,100,0,no
com.logicaldoc.webdav.exception.WebDavAuthorisationException,1,0,2,46,8,0,0,no
com.logicaldoc.webdav.exception.WebDavStorageException,1,0,2,46,8,0,0,no
com.logicaldoc.webdav.io.handler.DefaultHandler,14,0,25,38,148,92,0,no
com.logicaldoc.webdav.io.manager.DefaultIOManager,1,0,2,23,9,100,1,no
com.logicaldoc.webdav.io.manager.IOManagerImpl,9,1,8,21,80,87,0,no
com.logicaldoc.webdav.resource.DavResourceFactoryImpl,15,0,9,22,97,69,0,yes
com.logicaldoc.webdav.resource.DavResourceImpl,26,1,43,56,348,89,0,no
com.logicaldoc.webdav.resource.DeltaVResourceImpl,10,3,12,68,100,91,1,no
com.logicaldoc.webdav.resource.model.ResourceImpl,15,0,51,64,233,95,0,no
com.logicaldoc.webdav.resource.ResourceConfig,2,0,4,17,26,70,0,no
com.logicaldoc.webdav.resource.service.ResourceServiceImpl,42,0,32,45,547,78,0,yes
com.logicaldoc.webdav.resource.VersionControlledResourceImpl,12,0,17,85,128,97,2,yes
com.logicaldoc.webdav.session.DavSessionImpl,4,0,9,22,37,77,0,no
com.logicaldoc.webdav.version.VersionHistoryResourceImpl,12,0,10,78,53,100,2,no
com.logicaldoc.webdav.version.VersionResourceImpl,12,0,14,82,73,100,2,no
com.logicaldoc.webdav.web.AbstractWebdavServlet,21,1,30,43,429,70,1,no
com.logicaldoc.webdav.web.WebdavServlet,10,0,18,61,110,91,2,no
com.logicaldoc.webdav.WebDAVPlugin,10,0,1,30,20,50,2,no
com.logicaldoc.webservice.AbstractService,28,7,20,33,154,83,0,yes
com.logicaldoc.webservice.AbstractWebServiceTestCase,17,5,8,21,99,70,0,no
com.logicaldoc.webservice.GZIPOutInterceptor,1,0,1,14,9,0,1,no
com.logicaldoc.webservice.HttpRestWb,15,0,11,24,220,18,0,yes
com.logicaldoc.webservice.mobile.CommentListVO,4,0,10,23,38,85,0,no
com.logicaldoc.webservice.mobile.CommentService,25,0,4,37,79,75,1,no
com.logicaldoc.webservice.mobile.CommentsRestClient,5,0,6,19,26,0,0,no
com.logicaldoc.webservice.mobile.CommentVO,1,0,10,23,37,83,0,no
com.logicaldoc.webservice.mobile.PermissionVO,0,0,0,13,5,0,0,no
com.logicaldoc.webservice.model.WSAttribute,12,0,26,39,150,91,0,yes
com.logicaldoc.webservice.model.WSDocument,9,0,114,127,428,98,0,yes
com.logicaldoc.webservice.model.WSFolder,18,0,33,46,183,94,0,yes
com.logicaldoc.webservice.model.WSGroup,14,0,18,31,110,91,0,yes
com.logicaldoc.webservice.model.WSLink,1,0,9,22,33,82,0,yes
com.logicaldoc.webservice.model.WSParameter,2,0,6,19,22,66,0,no
com.logicaldoc.webservice.model.WSRight,0,0,6,19,22,50,0,yes
com.logicaldoc.webservice.model.WSSearchOptions,8,0,52,65,245,94,0,yes
com.logicaldoc.webservice.model.WSSearchResult,2,0,10,23,40,80,0,no
com.logicaldoc.webservice.model.WSSystemInfo,1,0,40,53,142,95,0,yes
com.logicaldoc.webservice.model.WSTagCloud,2,0,11,24,45,63,0,no
com.logicaldoc.webservice.model.WSUser,14,0,55,68,282,97,0,yes
com.logicaldoc.webservice.model.WSUtil,26,0,2,15,181,0,0,yes
com.logicaldoc.webservice.rest.client.AbstractRestClient,3,4,2,15,15,62,0,no
com.logicaldoc.webservice.rest.client.RestAuthClient,4,0,6,21,25,50,1,no
com.logicaldoc.webservice.rest.client.RestDocumentClient,11,0,10,25,77,55,1,yes
com.logicaldoc.webservice.rest.client.RestFolderClient,6,0,9,24,54,55,1,no
com.logicaldoc.webservice.rest.client.RestSearchClient,7,0,3,18,27,66,1,no
com.logicaldoc.webservice.rest.endpoint.RestAuthService,4,0,6,43,45,66,2,no
com.logicaldoc.webservice.rest.endpoint.RestDocumentService,11,0,10,79,146,70,2,yes
com.logicaldoc.webservice.rest.endpoint.RestFolderService,8,0,13,71,121,69,2,yes
com.logicaldoc.webservice.rest.endpoint.RestSearchService,5,0,1,40,10,0,2,yes
com.logicaldoc.webservice.soap.client.SoapAuthClient,5,0,5,22,20,0,1,no
com.logicaldoc.webservice.soap.client.SoapClient,6,6,4,17,44,37,0,no
com.logicaldoc.webservice.soap.client.SoapDocumentClient,14,0,39,56,162,0,1,yes
com.logicaldoc.webservice.soap.client.SoapFolderClient,7,0,25,42,100,0,1,no
com.logicaldoc.webservice.soap.client.SoapSearchClient,10,0,8,25,31,0,1,no
com.logicaldoc.webservice.soap.client.SoapSecurityClient,7,0,11,28,44,0,1,no
com.logicaldoc.webservice.soap.client.SoapSystemClient,7,0,4,21,16,0,1,no
com.logicaldoc.webservice.soap.endpoint.SoapAuthService,9,1,4,37,33,100,1,no
com.logicaldoc.webservice.soap.endpoint.SoapDocumentService,53,1,36,69,649,77,1,yes
com.logicaldoc.webservice.soap.endpoint.SoapDocumentServiceTest,22,0,18,39,229,38,1,yes
com.logicaldoc.webservice.soap.endpoint.SoapFolderService,28,1,25,58,419,68,1,yes
com.logicaldoc.webservice.soap.endpoint.SoapFolderServiceTest,17,0,12,33,122,50,1,no
com.logicaldoc.webservice.soap.endpoint.SoapSearchService,21,1,6,39,105,83,1,no
com.logicaldoc.webservice.soap.endpoint.SoapSearchServiceTest,12,0,4,25,68,25,1,no
com.logicaldoc.webservice.soap.endpoint.SoapSecurityService,22,0,10,43,236,9,1,no
com.logicaldoc.webservice.soap.endpoint.SoapSecurityServiceTest,15,0,8,29,89,41,1,no
com.logicaldoc.webservice.soap.endpoint.SoapSystemService,24,0,3,36,146,33,1,no
com.logicaldoc.webservice.soap.endpoint.SoapSystemServiceTest,6,0,3,24,27,0,1,no
com.logicaldoc.webservice.SoapWorgkbench,21,0,5,18,79,0,0,yes
com.logicaldoc.webservice.WebservicePlugin,9,0,1,30,17,100,2,no
com.logicaldoc.webservice.WebserviceServlet,5,0,2,15,15,75,1,no
com.orange.links.client.DiagramController,11,0,58,71,587,94,0,no
com.orange.links.client.shapes.AbstractShape,2,1,19,32,113,84,0,no
com.orange.links.client.shapes.FunctionShape,5,0,8,40,83,77,1,no
